Entity_ID,EntitySize,NAICS_before,Industry_before,NAICS_after,Industry_After
1545446	827	54	"500 - 2499 Professional, Scientific, and Technical Services"	541110	"500 - 2499 Offices of Lawyers"
1545120	85	488	"50 - 99 Support Activities for Transportation"	488	"50 - 99 Support Activities for Transportation"
1543979	138	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1544310	2295	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1544332	182	238	"100 - 499 Specialty Trade Contractors"	238990	"100 - 499 All Other Specialty Trade Contractors"
1544607	264	54	"100 - 499 Professional, Scientific, and Technical Services"	541330	"100 - 499 Engineering Services"
1543171	309	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1543027	5690	921	"2500+ Executive, Legislative, and Other General Government Support"	488490	"500+ Other Support Activities for Road Transportation"
1543065	131	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1543352	1246	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1543388	205	333	"100 - 499 Machinery Manufacturing"	33351	"100+ Metalworking Machinery Manufacturing"
1543390	220	54	"100 - 499 Professional, Scientific, and Technical Services"	54161	"100 - 499 Management Consulting Services"
1542749	63	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1542876	597	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1542933	69	61	"50 - 99 Educational Services"	611	"50 - 99 Educational Services"
1542073	140	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1542118	545	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1542194	170	54	"100 - 499 Professional, Scientific, and Technical Services"	541110	"100 - 499 Offices of Lawyers"
1542382	708	4231	"500+ Motor Vehicle and Motor Vehicle Parts and Supplies Merchant Wholesalers"	423120	"100 - 2499 Motor Vehicle Supplies and New Parts Merchant Wholesalers"
1541749	492	327	"100 - 499 Nonmetallic Mineral Product Manufacturing"	32721	"100+ Glass and Glass Product Manufacturing"
1541259	270	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1541351	312	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1540975	464	61	"100 - 499 Educational Services"	611310	"100 - 499 Colleges"
1540479	842	61	"500 - 2499 Educational Services"	61111	"500 - 2499 Elementary and Secondary Schools"
1540496	138	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1540750	671	485	"500 - 2499 Transit and Ground Passenger Transportation"	485	"500 - 2499 Transit and Ground Passenger Transportation"
1539884	202	61	"100 - 499 Educational Services"	611519	"100 - 2499 Other Technical and Trade Schools"
1540461	2345	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1540056	446	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1540065	428	333	"100 - 499 Machinery Manufacturing"	33399	"100 - 499 All Other General Purpose Machinery Manufacturing"
1540104	100	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1539302	495	22	"100 - 499 Utilities"	221310	"100 - 499 Water Supply and Irrigation Systems"
1539367	1028	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1538806	594	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1538850	2956	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1538876	1538	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1538890	53	54	"50 - 99 Professional, Scientific, and Technical Services"	541611	"50 - 99 Administrative Management and General Management Consulting Services"
1536344	513	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1539073	360	339	"100 - 499 Miscellaneous Manufacturing"	339112	"100 - 499 Surgical and Medical Instrument Manufacturing"
1538213	902	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1537836	781	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1537527	158	561	"100 - 499 Administrative and Support Services"	5619	"100 - 499 Other Support Services"
1536377	190	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1536446	1175	22	"500 - 2499 Utilities"	221320	"100 - 2499 Sewage Treatment Facilities"
1536259	3812	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1536266	54	54	"50 - 99 Professional, Scientific, and Technical Services"	541330	"50 - 99 Engineering Services"
1536088	338	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1535873	2712	4234	"2500+ Professional and Commercial Equipment and Supplies Merchant Wholesalers"	423420	"100+ Office Equipment Merchant Wholesalers"
1535618	621	561	"500 - 2499 Administrative and Support Services"	5614	"100+ Business Support Services"
1535719	636	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1535748	249	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1535754	627	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1535107	90	4238	"50 - 99 Machinery, Equipment, and Supplies Merchant Wholesalers"	4238	"50 - 99 Machinery, Equipment, and Supplies Merchant Wholesalers"
1535181	9380	484	"2500+ Truck Transportation"	484121	"500+ General Freight Trucking"
1535209	132	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1535344	803	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1535360	345	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1535442	298	334	"100 - 499 Computer and Electronic Product Manufacturing"	33441	"100 - 499 Semiconductor and Other Electronic Component Manufacturing"
1534699	1408	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1533874	1208	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1533910	200	531	"100 - 499 Real Estate"	531210	"100 - 499 Offices of Real Estate Agents and Brokers"
1533997	486	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1534178	76	54	"50 - 99 Professional, Scientific, and Technical Services"	541512	"50 - 99 Computer Systems Design Services"
1533274	144	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1531446	338	483	"100 - 2499 Water Transportation"	483	"100 - 2499 Water Transportation"
1532276	854	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1532297	85	562	"50 - 99 Waste Management and Remediation Services"	562	"50 - 99 Waste Management and Remediation Services"
1532467	1803	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1531036	317	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1533074	838	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1531886	285	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1531888	1017	488	"500 - 2499 Support Activities for Transportation"	488	"500 - 2499 Support Activities for Transportation"
1528915	153	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1529997	100	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1528981	144	531	"100 - 499 Real Estate"	531210	"100 - 499 Offices of Real Estate Agents and Brokers"
1528998	594	4244	"500+ Grocery and Related Product Merchant Wholesalers"	424430	"100+ Dairy Product (except Dried or Canned) Merchant Wholesalers"
1528531	1177	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1528558	441	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1528499	116	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1528469	364	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1528240	3240	54	"2500+ Professional, Scientific, and Technical Services"	5416	"500+ Management"
1527865	296	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1527726	26666	325	"2500+ Chemical Manufacturing"	325412	"2500+ Pharmaceutical Preparation Manufacturing"
1527745	287	524	"100 - 499 Insurance Carriers and Related Activities"	524210	"100 - 499 Insurance Agencies and Brokerages"
1527332	528	61	"500 - 2499 Educational Services"	611210	"500+ Junior Colleges"
1527569	405	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1526620	480	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1526836	179	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1526864	6855	325	"2500+ Chemical Manufacturing"	3251	"500+ Basic Chemical Manufacturing"
1526884	217	522	"100 - 499 Credit Intermediation and Related Activities"	522110	"100 - 499 Commercial Banking"
1526370	174	54	"100 - 499 Professional, Scientific, and Technical Services"	541	"100 - 499 Professional"
1525932	308	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1526010	88	445	"50 - 99 Food and Beverage Retailers"	445110	"50 - 99 Supermarkets and Other Grocery Retailers (except Convenience Retailers)"
1526203	207	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
2108001	323	4242	"100 - 499 Drugs and Druggists' Sundries Merchant Wholesalers"	424210	"100 - 499 Drugs and Druggists' Sundries Merchant Wholesalers"
2107810	706	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1596336	4955	522	"2500+ Credit Intermediation and Related Activities"	522110	"2500+ Commercial Banking"
1595795	307	54	"100 - 499 Professional, Scientific, and Technical Services"	541613	"100 - 2499 Marketing Consulting Services"
1595894	54	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1595353	143	326	"100 - 499 Plastics and Rubber Products Manufacturing"	326199	"100 - 499 All Other Plastics Product Manufacturing"
1595402	4872	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1595149	75	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1593593	317	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1594953	1113	332	"500 - 2499 Fabricated Metal Product Manufacturing"	33291	"500+ Metal Valve Manufacturing"
1594971	1230	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1595072	770	61	"500 - 2499 Educational Services"	61111	"500 - 2499 Elementary and Secondary Schools"
1594296	502	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1594314	205	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1594425	395	339	"100 - 499 Miscellaneous Manufacturing"	339999	"100 - 499 All Other Miscellaneous Manufacturing"
1594500	7223	525	"2500+ Funds, Trusts, and Other Financial Vehicles"	525120	"2500+ Health and Welfare Funds"
1594108	512	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1594226	200	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1593726	123	562	"100+ Waste Management and Remediation Services"	562212	"100+ Solid Waste Landfill"
1593661	735	22	"500 - 2499 Utilities"	221310	"500+ Water Supply and Irrigation Systems"
1593846	569	333	"500 - 2499 Machinery Manufacturing"	33361	"100+ Engine"
1593919	214	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1593945	90	61	"50 - 99 Educational Services"	611110	"50 - 99 Elementary and Secondary Schools"
1593975	751	524	"500 - 2499 Insurance Carriers and Related Activities"	524298	"100+ All Other Insurance Related Activities"
1593312	342	54	"100 - 499 Professional, Scientific, and Technical Services"	541330	"100 - 499 Engineering Services"
1593343	871	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1592920	230	54	"100 - 499 Professional, Scientific, and Technical Services"	541613	"100 - 2499 Marketing Consulting Services"
1593013	51	331	"50 - 99 Primary Metal Manufacturing"	331	"50 - 99 Primary Metal Manufacturing"
1592502	3382	336	"2500+ Transportation Equipment Manufacturing"	33661	"100+ Ship and Boat Building"
1592573	450	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1591960	574	488	"500 - 2499 Support Activities for Transportation"	488510	"500+ Freight Transportation Arrangement"
1591352	680	236	"500 - 2499 Construction of Buildings"	236220	"500 - 2499 Commercial and Institutional Building Construction"
1591398	358	334	"100 - 499 Computer and Electronic Product Manufacturing"	3342	"100 - 2499 Communications Equipment Manufacturing"
1591464	221	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1591465	5363	61	"2500+ Educational Services"	611110	"2500+ Elementary and Secondary Schools"
1591771	638	61	"500 - 2499 Educational Services"	611110	"500 - 2499 Elementary and Secondary Schools"
1589788	8244	332	"2500+ Fabricated Metal Product Manufacturing"	33291	"500+ Metal Valve Manufacturing"
1589395	185	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1589742	611	61	"500 - 2499 Educational Services"	611310	"500 - 2499 Colleges"
1589743	276	327	"100 - 499 Nonmetallic Mineral Product Manufacturing"	327320	"100+ Ready-Mix Concrete Manufacturing"
1588610	200	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1590087	127	61	"100 - 499 Educational Services"	611110	"100 - 499 Elementary and Secondary Schools"
1590374	72	423	"50 - 99 Merchant Wholesalers, Durable Goods"	423990	"50 - 99 Other Miscellaneous Durable Goods Merchant Wholesalers"
1590470	4766	337	"2500+ Furniture and Related Product Manufacturing"	337	"2500+ Furniture and Related Product Manufacturing"
1590798	994	311	"500 - 2499 Food Manufacturing"	3114	"500+ Fruit and Vegetable Preserving and Specialty Food Manufacturing"
